record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
C00200,Anthony,Flores,aflores@solarislabs.com,,,Director,Technical Buyer,+1-555-2902,ACC0040,Telecommunications,50000.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,76.1,False,C00200,Solaris Labs,solarislabs.com,False,True,False,51.5,United States,36823.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",2.0,1.0,2024-03-23 00:00:00,2023-12-29 00:00:00,790.0,2.0,0.5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0.65,C2,0.55,64.9,35.69500000000001,0.7,0.85,0.7749999999999999,0.0,35.7,77.5,20.6,0.6,0.25,0.15,Medium,last engaged 790d ago; ICP industry (Telecommunications); segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00029,Jacob,Perez,jperez@aethernetworks.com,Unknown Title,,,CISO,+1-555-8386,ACC0008,Financial Services,1000.0,,,2022-07-07,,,True,2023-10-04,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,17.0,False,C00029,Aether Networks,aethernetworks.com,False,True,False,17.3,United States,301.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,1.0,0.0,2023-10-03 00:00:00,2023-10-03 00:00:00,962.0,0.0,0.0,False,1.0,0.0,0.0,2.223163852259558e-07,0.0,0.0,0.0,0.0,0.0,2.223163852259558e-07,True,False,1.0,C2,0.55,66.73,36.7015,0.5,1.0,0.75,1.2468742538623862e-08,36.7,75.0,20.4,0.6,0.25,0.15,High,last engaged 962d ago; ICP industry (Financial Services); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00141,Robert,Scott,rscott@radiantsystems.com,,,Manager,,+1-555-1302,ACC0176,Telecommunications,50000.0,,,2023-06-16,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00278,28.1,True,C00141,Radiant Systems,radiantsystems.com,False,True,False,60.8,United States,37415.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,1,missing_title,11.0,10.0,2026-05-15 00:00:00,2023-03-19 00:00:00,7.0,10.0,0.9090909090909092,True,1.0,0.0,0.0,0.0,4.591984008920347,0.0,0.0,0.0,0.0,4.591984008920347,True,False,0.65,C1,1.0,65.83,65.83,0.5,0.0,0.25,0.2575440685152922,65.8,25.0,20.4,0.6,0.25,0.15,High,last engaged 7d ago; ICP industry (Telecommunications); engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00143,Rebecca,Smith,rsmith@nexusnetworks.com,Manager of Something,,Manager,,+1-555-8146,ACC0185,Energy,1000.0,,,2022-03-21,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00490,0.0,True,C00143,Nexus Networks,nexusnetworks.com,False,True,False,15.3,United States,230.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2025-07-07 00:00:00,2023-12-27 00:00:00,319.0,1.0,0.0,False,2.0,0.0,0.0,0.0,9.753686588449673e-07,0.0,0.0,0.0,0.0314787672958881,0.031479742664547,True,False,1.0,C1,1.0,66.53,66.53,0.5,0.0,0.25,0.0017655595023616,66.5,25.0,20.4,0.6,0.25,0.15,High,last engaged 319d ago; ICP industry (Energy); segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00391,Lisa,Thompson,lthompson@umbrasystems.com,Individual Contributor of Something,,Individual Contributor,Technical Buyer,+1-555-7212,ACC0069,Financial Services,25000.0,,,2023-03-17,,,False,,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,23.6,False,C00391,Umbra Systems,umbrasystems.com,True,True,False,10.0,United States,15899.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,12.0,11.0,2026-05-18 00:00:00,2023-04-24 00:00:00,4.0,11.0,0.9166666666666666,True,1.0,0.0,0.0,0.0,0.0,0.0009392886454352,0.0,0.0,0.0,0.0009392886454352,True,True,0.65,C2,0.55,85.75,47.1625,0.3,0.85,0.575,5.268054478971844e-05,47.2,57.5,20.4,0.6,0.25,0.15,High,last engaged 4d ago; ICP industry (Financial Services); named account; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00480,Lisa,Gonzalez,lgonzalez@luminarysolutions.com,Individual Contributor of Something,,Individual Contributor,,+1-555-2427,ACC0192,Government,750.0,,,2024-01-01,Cold Call,Working,False,,True,False,False,False,,False,False,69.0,0.0,False,,,Lead,Orphan Lead,,,,L00480,Luminary Solutions,luminarysolutions.com,False,False,False,75.1,United States,211.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,3.0,0.0,2026-04-28 00:00:00,2023-04-15 00:00:00,24.0,0.0,0.0,False,3.0,1.0,1.0,0.0081769825938132,287.1745887492588,0.0,8.553236739561638e-10,0.0,0.0,287.1827657327079,False,False,1.0,L1,0.9,22.51,20.259,0.3,0.0,0.15,20.11098557200801,20.3,15.0,19.6,0.75,0.15,0.1,High,last engaged 24d ago; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00158,Edward,Baker,edward.baker@protonmail.com,Individual Contributor of Something,,Individual Contributor,Technical Buyer,+1-555-2185,ACC0199,Retail,200.0,,,2022-03-28,,,False,,False,False,False,False,,True,True,,,,,,Contact,Orphan Contact,,19.8,False,C00158,Prism Technologies,prismtechnologies.com,False,False,False,99.3,United States,27.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,2.0,0.0,2026-05-01 00:00:00,2024-05-29 00:00:00,21.0,0.0,0.0,False,2.0,1.0,1.0,0.0,2.780655001213574e-05,246.2288826689833,0.0,0.0,0.0,246.2289104755333,False,False,0.65,C2,0.55,19.68,10.824,0.3,0.85,0.575,13.809890292903347,10.8,57.5,19.6,0.6,0.25,0.15,High,last engaged 21d ago; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00294,Ashley,Allen,aallen@eclipsenetworks.com,Director of Something,Eclipse Networks Group,Director,Financial Buyer,,ACC0106,Energy,1500.0,,,2024-01-01,Content Syndication,MQL,True,2023-03-14,False,False,False,False,,False,False,0.0,4.0,False,,,Lead,Orphan Lead,,,,L00294,Eclipse Networks,eclipsenetworks.com,False,True,False,65.3,Netherlands,283.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,10.0,7.0,2026-01-15 00:00:00,2023-06-08 00:00:00,127.0,8.0,0.7,False,2.0,0.0,0.0,0.0,53.166697559428506,0.0,0.0,0.0,0.0,53.166697559428506,True,False,1.0,L1,0.9,71.53,64.37700000000001,0.7,0.7,0.7,3.7231854244490368,64.4,70.0,19.5,0.75,0.15,0.1,High,last engaged 127d ago; ICP industry (Energy); segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00246,Amanda,Roberts,aroberts@delphisystems.com,Director of Something,Delphi Systems Corp,Director,Financial Buyer,+1-555-5879,ACC0125,Telecommunications,7500.0,,,2024-01-01,Paid Search,MQL,True,2023-10-08,False,False,False,True,,False,False,87.0,1.0,False,,,Lead,Converted Lead - broken link,,,,L00246,Delphi Systems,delphisystems.com,True,True,False,16.5,United States,2582.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,1,broken_conversion_link,3.0,0.0,2024-09-18 00:00:00,2023-05-23 00:00:00,611.0,1.0,0.0,False,2.0,0.0,0.0,0.0,5.14487896861501e-09,0.0,0.0,0.0,4.765456039443509e-08,5.2799439363050086e-08,True,True,1.0,L1,0.9,91.65,82.48500000000001,0.7,0.7,0.7,3.697466874557215e-09,82.5,70.0,19.4,0.75,0.15,0.1,High,last engaged 611d ago; ICP industry (Telecommunications); named account; segment L1,Nurture,2,Add to long-term nurture sequence | Note: broken conversion link (DQ-1),False,Nurture
C00131,Ashley,White,ashley.white@gmail.com,Individual Contributor of Something,,Individual Contributor,,+1-555-6352,ACC0132,Financial Services,500.0,,,2023-12-24,,,False,,False,False,False,False,,True,True,,,,,,Contact,Converted Contact,L00018,27.7,True,C00131,Glacier Partners,glacierpartners.com,False,True,False,37.1,United States,137.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1.0,C1,1.0,68.71,68.71,0.3,0.0,0.15,0.0,68.7,15.0,19.4,0.6,0.25,0.15,High,no engagement history; ICP industry (Financial Services); engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00018,Amy,Lee,alee@paragonnetworks.com,Unknown Title,,,Technical Buyer,+1-555-6181,ACC0118,Software,1000.0,,,2024-01-01,,,True,2022-05-16,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,58.3,False,C00018,Paragon Networks,paragonnetworks.com,False,True,False,13.8,United Kingdom,278.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,2.0,0.0,2024-08-13 00:00:00,2023-04-05 00:00:00,647.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,0.0,6.438970309105834e-05,0.0,1.6971771247641486e-10,6.438987280877081e-05,True,False,1.0,C2,0.55,66.38,36.509,0.5,0.85,0.675,3.611343110546245e-06,36.5,67.5,19.3,0.6,0.25,0.15,High,last engaged 647d ago; ICP industry (Software); segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00453,Kenneth,Davis,kdavis@harborventures.com,Director of Something,Harbor Ventures Ltd,Director,Technical Buyer,+1-555-3013,ACC0019,Healthcare,50.0,,,2024-01-01,Cold Call,Working,False,,True,False,False,False,,False,False,83.0,0.0,False,,,Lead,Orphan Lead,,,,L00453,Harbor Ventures,harborventures.com,True,True,False,62.2,United States,2.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,7.0,7.0,2026-05-08 00:00:00,2023-04-24 00:00:00,14.0,7.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.25,L1,0.9,84.97,76.473,0.7,0.85,0.7749999999999999,0.0,76.5,77.5,19.2,0.75,0.15,0.1,High,last engaged 14d ago; ICP industry (Healthcare); named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00264,Charles,Ramirez,cramirez@unknown.com,Director of Something,,Director,Technical Buyer,,,,,,,2022-10-13,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,40.8,False,C00264,,,,,,,,,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,,4,"orphan_contact, missing_account, missing_phone, missing_industry",8.0,6.0,2026-04-15 00:00:00,2023-02-03 00:00:00,37.0,7.0,0.75,True,1.0,0.0,1.0,0.0,212.666790237714,0.0,0.0,0.0,0.0,212.666790237714,False,False,0.25,C3,0.45,3.75,1.6875,0.7,0.85,0.7749999999999999,11.927539444717423,1.7,77.5,19.2,0.6,0.25,0.15,Low,last engaged 37d ago; engagement discounted (automation-heavy); segment C3,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00062,Donna,Clark,dclark@eclipsenetworks.com,Unknown Title,,,Technical Buyer,,ACC0105,Healthcare,75.0,,,2022-10-13,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,81.9,False,C00062,Eclipse Networks,eclipsenetworks.com,False,True,False,95.9,Canada,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",9.0,8.0,2026-05-04 00:00:00,2023-04-23 00:00:00,18.0,8.0,0.8888888888888888,True,1.0,0.0,0.0,8.568945153864263,0.0,0.0,0.0,0.0,0.0,8.568945153864263,True,False,0.25,C2,0.55,63.34,34.837,0.5,0.85,0.675,0.480594225398767,34.8,67.5,19.1,0.6,0.25,0.15,Medium,last engaged 18d ago; ICP industry (Healthcare); engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00114,Kenneth,Wright,kwright@dynexgroup.com,Manager of Something,,Manager,,+1-555-9971,ACC0095,Healthcare,50.0,,,2023-09-10,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00438,0.0,True,C00114,Dynex Group,dynexgroup.com,False,True,False,75.4,United States,4.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,2.0,0.0,2025-03-09 00:00:00,2023-11-20 00:00:00,439.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0196742295599301,0.0,0.0,0.0,3.369686280936888e-08,0.0196742632567929,True,False,0.25,C1,1.0,61.29,61.29,0.5,0.0,0.25,0.0011034423888132,61.3,25.0,19.1,0.6,0.25,0.15,High,last engaged 439d ago; ICP industry (Healthcare); segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00479,Michael,Lewis,mlewis@apexventures.com,Director of Something,Apex Ventures,Director,Technical Buyer,+1-555-1158,ACC0152,Telecommunications,75.0,,,2024-01-01,Event,MQL,True,2023-07-27,False,False,False,True,,False,False,10.0,3.0,False,,,Lead,Converted Lead - broken link,,,,L00479,Apex Ventures,apexventures.com,True,True,False,24.8,United States,2.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,1,broken_conversion_link,1.0,0.0,2023-12-30 00:00:00,2023-12-30 00:00:00,874.0,0.0,0.0,False,1.0,0.0,0.0,1.6982154707577397e-06,0.0,0.0,0.0,0.0,0.0,1.6982154707577397e-06,True,True,0.25,L1,0.9,81.23,73.107,0.7,0.85,0.7749999999999999,1.1892352503616817e-07,73.1,77.5,18.7,0.75,0.15,0.1,High,last engaged 874d ago; ICP industry (Telecommunications); named account; segment L1,Nurture,2,Add to long-term nurture sequence | Note: broken conversion link (DQ-1),False,Nurture
C00008,Linda,Nguyen,lnguyen@emblemtechnologies.com,Director of Something,,Director,Influencer,+1-555-6255,ACC0036,Financial Services,5000.0,,,2023-11-26,,,True,2023-10-09,False,True,False,False,,False,False,,,,,,Contact,Orphan Contact,,31.1,False,C00008,Emblem Technologies,emblemtechnologies.com,False,True,False,56.7,Germany,1878.8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,1,orphan_contact,2.0,0.0,2025-07-09 00:00:00,2024-05-16 00:00:00,317.0,1.0,0.0,False,1.0,0.0,0.0,0.0,2.059210658025413e-05,0.0,0.0,0.0,0.0,2.059210658025413e-05,True,False,1.0,C2,0.55,70.67,38.8685,0.7,0.5,0.6,1.1549201603657332e-06,38.9,60.0,18.7,0.6,0.25,0.15,High,last engaged 317d ago; ICP industry (Financial Services); segment C2,Nurture,2,Email undeliverable — use phone or LinkedIn only | Note: email bounced — use phone/LinkedIn,False,Phone / LinkedIn
C00199,Joseph,Ramirez,jramirez@impulsesystems.com,Individual Contributor of Something,,Individual Contributor,,+1-555-7700,ACC0188,Software,5000.0,,,2022-09-17,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00318,72.3,True,C00199,Impulse Systems,impulsesystems.com,False,True,False,5.0,United States,1829.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2025-01-11 00:00:00,2024-01-31 00:00:00,496.0,1.0,0.0,False,1.0,0.0,0.0,0.0,1.7785310818076472e-06,0.0,0.0,0.0,0.0,1.7785310818076472e-06,True,False,1.0,C1,1.0,65.5,65.5,0.3,0.0,0.15,9.974994030899093e-08,65.5,15.0,18.6,0.6,0.25,0.15,High,last engaged 496d ago; ICP industry (Software); segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00398,Patricia,Davis,pdavis@impulsesystems.com,Individual Contributor of Something,,Individual Contributor,,,ACC0188,Software,5000.0,,,2023-12-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00214,4.4,True,C00398,Impulse Systems,impulsesystems.com,False,True,False,5.0,United States,1829.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,1,missing_phone,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,1.0,C1,1.0,65.5,65.5,0.3,0.0,0.15,0.0,65.5,15.0,18.6,0.6,0.25,0.15,High,no engagement history; ICP industry (Software); engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00002,Sandra,Moore,smoore@aethergroup.com,Director of Something,,Director,Technical Buyer,+1-555-4149,ACC0113,Professional Services,5000.0,,,2022-10-03,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,57.9,False,C00002,Aether Group,aethergroup.com,True,False,False,90.2,United States,1511.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,6.0,6.0,2026-04-29 00:00:00,2024-03-07 00:00:00,23.0,6.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,1.0,C2,0.55,49.02,26.961,0.7,0.85,0.7749999999999999,0.0,27.0,77.5,18.4,0.6,0.25,0.15,High,last engaged 23d ago; named account; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00021,William,Hernandez,whernandez@atlascorp.com,Individual Contributor of Something,,Individual Contributor,,+1-555-8074,ACC0130,Government,3500.0,,,2024-01-01,,,True,2023-12-16,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,38.2,False,C00021,Atlas Corp,atlascorp.com,False,False,False,73.5,Germany,954.5,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,2,"duplicate_email, orphan_contact",3.0,0.0,2026-05-11 00:00:00,2023-04-22 00:00:00,11.0,0.0,0.0,False,3.0,1.0,1.0,0.0,387.7861904584336,0.0009392886454352,1.0054739541139719e-09,0.0,0.0,387.7871297480845,False,False,1.0,C2,0.55,22.35,12.292500000000002,0.3,0.0,0.15,21.749264570429297,12.3,15.0,18.4,0.6,0.25,0.15,Medium,last engaged 11d ago; segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00378,George,Jackson,gjackson@heliossystems.com,VP of Something,,VP,,+1-555-7422,ACC0085,Energy,100.0,,,2023-04-05,,,True,2023-06-11,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,51.7,False,C00378,Helios Systems,heliossystems.com,True,True,False,19.7,United States,12.9,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,1.0,0.0,2025-10-12 00:00:00,2025-10-12 00:00:00,222.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.65,C2,0.55,86.72,47.696000000000005,0.85,0.0,0.425,0.0,47.7,42.5,18.3,0.6,0.25,0.15,High,last engaged 222d ago; ICP industry (Energy); named account; segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00263,Kathleen,Roberts,kroberts@forgeventures.com,Director of Something,,Director,,,ACC0042,Telecommunications,25000.0,,,2024-01-01,,,False,,True,True,False,False,,False,False,,,,,,Contact,Orphan Contact,,94.6,False,C00263,Forge Ventures,forgeventures.com,True,True,False,79.6,Canada,10488.4,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",2.0,0.0,2025-10-25 00:00:00,2025-04-19 00:00:00,209.0,0.0,0.0,False,2.0,0.0,0.0,0.0,3.9975542656124015,0.0,0.0,0.0101469469743992,0.0,4.0077012125868015,True,True,0.65,C2,0.55,92.71,50.9905,0.7,0.0,0.35,0.2247742312861305,51.0,35.0,18.1,0.6,0.25,0.15,Medium,last engaged 209d ago; ICP industry (Telecommunications); named account; segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; email bounced — use phone/LinkedIn,False,Nurture
L00460,Rebecca,Mitchell,rmitchell@paragonsystems.com,Manager of Something,Paragon Systems Inc.,Manager,Technical Buyer,+1-555-6386,ACC0028,Professional Services,300.0,,,2024-01-01,Cold Call,Nurturing,False,,True,False,False,True,C00367,False,False,68.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00367,Paragon Systems,paragonsystems.com,False,False,False,23.1,Canada,35.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,4.0,0.0,2026-04-18 00:00:00,2023-03-16 00:00:00,34.0,0.0,0.0,False,4.0,0.0,1.0,0.0121109089047866,0.0,182.34449771164336,1.8626451492309626e-07,0.0,0.0,182.3566088068127,False,False,0.65,L1,0.9,12.06,10.854,0.5,0.85,0.675,12.770164391018795,10.9,67.5,18.0,0.75,0.15,0.1,High,last engaged 34d ago; segment L1,Nurture,2,Do not action — record converted to contact C00367 (work the contact record instead),True,Converted
C00184,Ronald,Thomas,rthomas@impulsesystems.com,Unknown Title,,,Financial Buyer,,ACC0188,Software,5000.0,,,2024-01-01,,,True,2022-07-28,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,35.5,False,C00184,Impulse Systems,impulsesystems.com,False,True,False,5.0,United States,1829.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",1.0,0.0,2025-07-19 00:00:00,2025-07-19 00:00:00,307.0,0.0,0.0,False,1.0,0.0,0.0,0.8307296493660701,0.0,0.0,0.0,0.0,0.0,0.8307296493660701,True,False,1.0,C2,0.55,65.5,36.025000000000006,0.5,0.7,0.6,0.0465919509559274,36.0,60.0,18.0,0.6,0.25,0.15,Medium,last engaged 307d ago; ICP industry (Software); segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00379,Sarah,Thompson,sthompson@umbragroup.com,,,Individual Contributor,,+1-555-6726,ACC0097,Financial Services,5000.0,,,2023-08-20,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,54.0,False,C00379,Umbra Group,umbragroup.com,False,True,False,27.8,United States,1815.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",1.0,0.0,2026-04-20 00:00:00,2026-04-20 00:00:00,32.0,0.0,0.0,False,1.0,0.0,1.0,0.0,0.0,190.9683207820833,0.0,0.0,0.0,190.9683207820833,True,False,1.0,C2,0.55,67.78,37.279,0.3,0.0,0.15,10.710568285126689,37.3,15.0,18.0,0.6,0.25,0.15,Medium,last engaged 32d ago; ICP industry (Financial Services); segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00098,Joshua,Moore,jmoore@novaventures.com,VP of Something,Nova Ventures LLC,VP,,+1-555-4973,ACC0116,Financial Services,10000.0,,,2024-01-01,Event,MQL,True,2022-01-05,False,False,False,False,,False,False,17.0,2.0,False,,,Lead,Orphan Lead,,,,L00098,Nova Ventures,novaventures.com,True,True,False,95.3,United States,2734.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2025-10-02 00:00:00,2024-04-30 00:00:00,232.0,0.0,0.0,False,2.0,0.0,0.0,0.0,1.4228248654461155e-05,0.0,0.0,0.0,0.2349658273597885,0.234980055608443,True,True,1.0,L1,0.9,99.53,89.577,0.85,0.0,0.425,0.0164553067660383,89.6,42.5,17.7,0.75,0.15,0.1,High,last engaged 232d ago; ICP industry (Financial Services); named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
C00017,Donna,Nelson,dnelson@quantumcorp.com,,,Individual Contributor,Financial Buyer,+1-555-4811,ACC0067,Financial Services,1000.0,,,2024-01-01,,,False,,True,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,55.3,False,C00017,Quantum Corp,quantumcorp.com,False,True,False,86.6,United States,227.3,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,,2,"orphan_contact, missing_title",7.0,5.0,2025-08-04 00:00:00,2023-04-07 00:00:00,291.0,5.0,0.7142857142857143,True,2.0,0.0,0.0,2.655085081280296e-05,0.0,0.0,1.0453742447396521e-07,0.0,0.0,2.6655388237276927e-05,True,False,1.0,C2,0.55,73.66,40.513,0.3,0.7,0.5,1.4949828050679616e-06,40.5,50.0,17.6,0.6,0.25,0.15,Medium,last engaged 291d ago; ICP industry (Financial Services); engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00231,Michael,Torres,subscribe@vendorblast.com,Individual Contributor of Something,,Individual Contributor,Technical Buyer,+1-555-9858,,,,,,2022-10-31,,,False,,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00500,16.8,True,C00231,,,,,,,,,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,,4,"duplicate_email, shared_email, missing_account, missing_industry",16.0,14.0,2026-04-20 00:00:00,2023-01-30 00:00:00,32.0,14.0,0.875,True,2.0,0.0,1.0,1.7368467595777815e-09,238.7104009776041,0.0,0.0,0.0,0.0,238.710400979341,False,False,0.25,C1,1.0,3.75,3.75,0.3,0.85,0.575,13.38821035650577,3.8,57.5,17.6,0.6,0.25,0.15,Low,last engaged 32d ago; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00059,Timothy,Moore,tmoore@forgeventures.com,Unknown Title,Forge Ventures Inc.,,Influencer,+1-555-3934,ACC0042,Telecommunications,25000.0,,,2024-01-01,Cold Call,Nurturing,False,,False,False,False,False,,False,False,94.0,0.0,False,,,Lead,Orphan Lead,,,,L00059,Forge Ventures,forgeventures.com,True,True,False,79.6,Canada,10488.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2024-03-23 00:00:00,2023-04-18 00:00:00,790.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,0.0,9.167132156252587e-10,1.1827059477330748e-06,0.0,1.1836226609487e-06,True,True,0.65,L1,0.9,92.71,83.439,0.5,0.5,0.5,8.28873494421186e-08,83.4,50.0,17.5,0.75,0.15,0.1,High,last engaged 790d ago; ICP industry (Telecommunications); named account; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
